code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down,adj_factor
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250507,111.46,113.28,110.81,111.89,110.74,1.15,1.0385,8138.0,91229.4,6.2464,6.2464,1.62,31.3388,31.3514,3.0333,1.8709,1.79,,,6529.6129,1302.8302,1302.8302,730598.3874,145773.6711,132.89,88.59,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250506,109.82,111.11,108.63,110.74,108.16,2.58,2.3854,6026.76,66359.127,4.6259,4.6259,1.13,31.0167,31.0292,3.0022,1.8517,1.7716,,,6529.6129,1302.8302,1302.8302,723089.3325,144275.4163,129.79,86.53,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250430,106.2,109.0,106.2,108.16,106.38,1.78,1.6732,5980.76,64700.48,4.5906,4.5906,1.0,30.2941,30.3063,2.9322,1.8085,1.7304,,,6529.6129,1302.8302,1302.8302,706242.9313,140914.1144,127.66,85.1,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250429,104.7,107.34,104.03,106.38,104.7,1.68,1.6046,4172.0,44171.502,3.2023,3.2023,0.68,29.7956,29.8075,2.884,1.7788,1.7019,,,6529.6129,1302.8302,1302.8302,694620.2203,138595.0767,125.64,83.76,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250428,106.68,107.07,104.69,104.7,106.68,-1.98,-1.856,4399.0,46277.983,3.3765,3.3765,0.67,29.325,29.3368,2.8384,1.7507,1.675,,,6529.6129,1302.8302,1302.8302,683650.4706,136406.3219,128.02,85.34,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250425,106.13,107.84,106.0,106.68,106.0,0.68,0.6415,4508.72,48211.1,3.4607,3.4607,0.64,29.8796,29.8916,2.8921,1.7838,1.7067,,,6529.6129,1302.8302,1302.8302,696579.1042,138985.9257,127.2,84.8,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250424,108.5,109.46,105.6,106.0,109.65,-3.65,-3.3288,7519.77,80500.985,5.7719,5.7719,1.07,29.6891,29.7011,2.8737,1.7724,1.6958,,,6529.6129,1302.8302,1302.8302,692138.9674,138100.0012,131.58,87.72,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250423,106.57,110.79,106.57,109.65,106.18,3.47,3.268,9156.2,100160.675,7.0279,7.0279,1.38,30.7114,30.7114,3.0548,1.8334,1.8334,,,6529.6129,1302.8302,1302.8302,715972.0545,142855.3314,127.42,84.94,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250422,107.8,107.93,106.06,106.18,107.55,-1.37,-1.2738,5061.39,54146.121,3.8849,3.8849,0.71,29.7395,29.7395,2.9581,1.7754,1.7754,,,6529.6129,1302.8302,1302.8302,693314.2977,138334.5106,129.06,86.04,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250421,106.0,108.49,105.05,107.55,106.47,1.08,1.0144,6402.75,68902.115,4.9145,4.9145,0.92,30.1233,30.1233,2.9963,1.7983,1.7983,,,6529.6129,1302.8302,1302.8302,702259.8674,140119.388,127.76,85.18,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250418,107.5,108.28,104.18,106.47,108.3,-1.83,-1.6898,7107.09,75438.947,5.4551,5.4551,1.02,26.7498,26.0845,3.0356,2.2612,1.8599,,,6529.6129,1302.8302,1302.8302,695207.8855,138712.3314,129.96,86.64,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250417,106.78,109.53,106.07,108.3,107.01,1.29,1.2055,7406.22,80056.846,5.6847,5.6847,0.97,27.2096,26.5329,3.0878,2.3,1.8918,,,6529.6129,1302.8302,1302.8302,707157.0771,141096.5107,128.41,85.61,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250416,106.0,108.3,105.05,107.01,106.3,0.71,0.6679,7212.42,76773.7,5.536,5.536,0.86,26.8855,26.2168,3.051,2.2726,1.8693,,,6529.6129,1302.8302,1302.8302,698733.8764,139415.8597,127.56,85.04,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250415,105.3,108.58,105.0,106.3,105.36,0.94,0.8922,7367.44,78526.729,5.655,5.655,0.82,26.7071,26.0429,3.0308,2.2576,1.8569,,,6529.6129,1302.8302,1302.8302,694097.8513,138490.8503,126.43,84.29,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250414,105.79,106.79,104.8,105.36,103.85,1.51,1.454,5866.28,62025.9,4.5027,4.5027,0.54,26.4709,25.8126,3.004,2.2376,1.8405,,,6529.6129,1302.8302,1302.8302,687960.0151,137266.1899,124.62,83.08,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250411,101.8,105.35,101.52,103.85,103.3,0.55,0.5324,6981.16,72562.333,5.3585,5.3585,0.67,26.0915,25.4427,2.9609,2.2055,1.8141,,,6529.6129,1302.8302,1302.8302,678100.2997,135298.9163,123.96,82.64,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250410,102.95,105.28,102.47,103.3,99.99,3.31,3.3103,10729.35,111459.429,8.2354,8.2354,1.17,25.9534,25.3079,2.9452,2.1938,1.8045,,,6529.6129,1302.8302,1302.8302,674509.0126,134582.3597,119.99,79.99,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250409,96.66,100.68,90.21,99.99,98.37,1.62,1.6468,11072.55,106985.883,8.4988,8.4988,1.36,25.1217,24.497,2.8509,2.1235,1.7467,,,6529.6129,1302.8302,1302.8302,652895.9939,130269.9917,118.04,78.7,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250408,97.98,102.08,96.0,98.37,96.86,1.51,1.559,10460.08,103350.996,8.0287,8.0287,1.45,24.7147,24.1001,2.8047,2.0891,1.7184,,,6529.6129,1302.8302,1302.8302,642318.021,128159.4068,116.23,77.49,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250407,113.0,113.9,96.56,96.86,120.7,-23.84,-19.7514,14955.04,155470.141,11.4789,11.4789,2.4,24.3354,23.7302,2.7616,2.0571,1.692,,,6529.6129,1302.8302,1302.8302,632458.3055,126192.1332,144.84,96.56,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250403,120.43,122.25,119.33,120.7,121.9,-1.2,-0.9844,5232.55,63181.602,4.0163,4.0163,0.79,30.325,29.5708,3.4413,2.5634,2.1084,,,6529.6129,1302.8302,1302.8302,788124.277,157251.6051,146.28,97.52,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250402,122.2,123.34,121.71,121.9,122.2,-0.3,-0.2455,4259.41,52104.75,3.2694,3.2694,0.65,30.6265,29.8648,3.4756,2.5889,2.1294,,,6529.6129,1302.8302,1302.8302,795959.8125,158815.0014,146.64,97.76,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250401,121.7,123.13,121.0,122.2,121.63,0.57,0.4686,5707.6,69754.739,4.3809,4.3809,0.86,30.7018,29.9383,3.4841,2.5952,2.1346,,,6529.6129,1302.8302,1302.8302,797918.6964,159205.8504,145.96,97.3,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250331,120.2,121.7,118.4,121.63,120.5,1.13,0.9378,5922.92,71306.671,4.5462,4.5462,0.85,30.5586,29.7987,3.4679,2.5831,2.1247,,,6529.6129,1302.8302,1302.8302,794196.817,158463.2372,144.6,96.4,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250328,124.55,124.94,120.46,120.5,124.5,-4.0,-3.2129,10009.52,122145.83,7.6829,7.6829,1.38,30.2747,29.5218,3.4356,2.5591,2.1049,,,6529.6129,1302.8302,1302.8302,786818.3545,156991.0391,149.4,99.6,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250327,127.88,127.88,124.5,124.5,127.9,-3.4,-2.6583,7192.09,90373.203,5.5204,5.5204,1.01,31.2797,30.5018,3.5497,2.6441,2.1748,,,6529.6129,1302.8302,1302.8302,812936.8061,162202.3599,153.48,102.32,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250326,128.17,129.18,127.62,127.9,128.6,-0.7,-0.5443,4183.44,53652.431,3.211,3.211,0.51,32.1339,31.3348,3.6466,2.7163,2.2342,,,6529.6129,1302.8302,1302.8302,835137.4899,166631.9826,154.32,102.88,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250325,127.59,129.0,126.86,128.6,126.97,1.63,1.2838,5987.08,76741.792,4.5954,4.5954,0.66,32.3098,31.5063,3.6666,2.7312,2.2464,,,6529.6129,1302.8302,1302.8302,839708.2189,167543.9637,152.36,101.58,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250324,128.32,129.49,124.5,126.97,128.32,-1.35,-1.0521,7304.15,92888.294,5.6064,5.6064,0.72,31.9003,31.1069,3.6201,2.6965,2.218,,,6529.6129,1302.8302,1302.8302,829064.9499,165420.3505,153.98,102.66,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250321,133.02,134.37,128.3,128.32,133.6,-5.28,-3.9521,11502.87,150141.379,8.8291,8.8291,1.1,32.2394,31.4377,3.6586,2.7252,2.2415,,,6529.6129,1302.8302,1302.8302,837879.9273,167179.1713,160.32,106.88,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250320,134.08,135.55,133.6,133.6,134.8,-1.2,-0.8902,6667.44,89632.178,5.1177,5.1177,0.58,33.566,32.7312,3.8091,2.8373,2.3338,,,6529.6129,1302.8302,1302.8302,872356.2834,174058.1147,161.76,107.84,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250319,137.77,137.77,134.71,134.8,137.7,-2.9,-2.106,9791.63,132753.413,7.5157,7.5157,0.83,33.8675,33.0252,3.8434,2.8628,2.3547,,,6529.6129,1302.8302,1302.8302,880191.8189,175621.511,165.24,110.16,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250318,138.88,140.2,136.88,137.7,138.49,-0.79,-0.5704,10322.43,142538.614,7.9231,7.9231,0.85,34.5961,33.7357,3.926,2.9244,2.4054,,,6529.6129,1302.8302,1302.8302,899127.6963,179399.7185,166.19,110.79,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250317,135.85,140.08,135.42,138.49,136.15,2.34,1.7187,12326.59,170621.248,9.4614,9.4614,1.06,34.7946,33.9293,3.9486,2.9412,2.4192,,,6529.6129,1302.8302,1302.8302,904286.0905,180428.9544,163.38,108.92,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250314,133.9,137.4,133.0,136.15,133.88,2.27,1.6955,13351.38,180674.826,10.248,10.248,1.03,34.2067,33.356,3.8818,2.8915,2.3783,,,6529.6129,1302.8302,1302.8302,889006.7963,177380.3317,160.66,107.1,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250313,134.0,135.85,132.88,133.88,135.08,-1.2,-0.8884,11472.16,153884.171,8.8056,8.8056,0.78,33.6364,32.7998,3.8171,2.8433,2.3387,,,6529.6129,1302.8302,1302.8302,874184.5751,174422.9072,162.1,108.06,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250312,136.12,137.9,135.0,135.08,135.82,-0.74,-0.5448,11668.71,159349.868,8.9564,8.9564,0.66,33.9378,33.0938,3.8513,2.8688,2.3596,,,6529.6129,1302.8302,1302.8302,882020.1105,175986.3034,162.98,108.66,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250311,135.06,135.92,133.33,135.82,136.95,-1.13,-0.8251,12190.77,164089.591,9.3571,9.3571,0.58,34.1238,33.2751,3.8724,2.8845,2.3726,,,6529.6129,1302.8302,1302.8302,886852.0241,176950.3978,164.34,109.56,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250310,135.05,136.95,135.04,136.95,135.7,1.25,0.9211,9405.07,127906.882,7.219,7.219,0.33,34.4077,33.552,3.9047,2.9085,2.3923,,,6529.6129,1302.8302,1302.8302,894230.4867,178422.5959,162.84,108.56,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250307,139.0,139.49,134.81,135.7,140.13,-4.43,-3.1614,20214.96,276472.446,15.5162,15.5162,0.68,34.0936,33.2457,3.869,2.8819,2.3705,,,6529.6129,1302.8302,1302.8302,886068.4705,176794.0581,168.16,112.1,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250306,141.06,141.99,138.0,140.13,140.2,-0.07,-0.0499,20253.35,282403.231,15.5457,15.5457,0.69,35.2066,34.3311,3.9953,2.976,2.4478,,,6529.6129,1302.8302,1302.8302,914994.6557,182565.5959,168.24,112.16,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250305,137.5,144.84,136.5,140.2,138.63,1.57,1.1325,26626.98,374024.043,20.4378,20.4378,1.01,35.2242,34.3482,3.9973,2.9775,2.4491,,,6529.6129,1302.8302,1302.8302,915451.7286,182656.794,166.36,110.9,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250304,141.0,141.89,137.17,138.63,146.94,-8.31,-5.6554,27715.2,385078.657,21.2731,21.2731,1.22,34.8298,33.9636,3.9526,2.9442,2.4216,,,6529.6129,1302.8302,1302.8302,905200.2363,180611.3506,176.33,117.55,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250303,131.0,151.38,130.4,146.94,129.18,17.76,13.7483,48023.83,670809.563,36.8612,36.8612,3.16,36.9176,35.9995,4.1895,3.1207,2.5668,,,6529.6129,1302.8302,1302.8302,959461.3195,191437.8696,155.02,103.34,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250228,129.13,134.82,126.1,129.18,128.98,0.2,0.1551,25385.65,331433.561,19.485,19.485,1.96,32.4555,31.6484,3.6831,2.7435,2.2566,,,6529.6129,1302.8302,1302.8302,843495.3944,168299.6052,154.78,103.18,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250227,126.92,131.36,126.8,128.98,126.68,2.3,1.8156,19890.47,257140.255,15.2671,15.2671,1.6,32.4053,31.5994,3.6774,2.7392,2.2531,,,6529.6129,1302.8302,1302.8302,842189.4718,168039.0392,152.02,101.34,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250226,126.4,128.4,126.09,126.68,126.34,0.34,0.2691,10158.0,128879.837,7.7969,7.7969,0.7,31.8274,31.0359,3.6118,2.6904,2.2129,,,6529.6129,1302.8302,1302.8302,827171.3622,165042.5297,151.61,101.07,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250225,125.73,128.59,125.33,126.34,127.0,-0.66,-0.5197,10338.12,131263.72,7.9351,7.9351,0.54,31.742,30.9526,3.6022,2.6832,2.207,,,6529.6129,1302.8302,1302.8302,824951.2938,164599.5675,152.4,101.6,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250224,127.1,128.59,125.7,127.0,127.77,-0.77,-0.6026,10201.8,129583.615,7.8305,7.8305,0.5,31.9078,31.1143,3.621,2.6972,2.2185,,,6529.6129,1302.8302,1302.8302,829260.8383,165459.4354,153.32,102.22,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250221,126.79,128.35,126.68,127.77,127.8,-0.03,-0.0235,14125.05,179965.906,10.8418,10.8418,0.65,32.1013,31.3029,3.6429,2.7135,2.2319,,,6529.6129,1302.8302,1302.8302,834288.6402,166462.6147,153.36,102.24,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250220,130.86,130.86,127.28,127.8,131.55,-3.75,-2.8506,17498.03,224742.714,13.4308,13.4308,0.85,32.1088,31.3103,3.6438,2.7142,2.2325,,,6529.6129,1302.8302,1302.8302,834484.5286,166501.6996,157.86,105.24,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250219,130.51,132.61,128.9,131.55,130.2,1.35,1.0369,20752.04,270710.179,15.9284,15.9284,1.09,33.051,32.229,3.7507,2.7938,2.298,,,6529.6129,1302.8302,1302.8302,858970.577,171387.3128,156.24,104.16,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250218,126.1,136.2,126.1,130.2,127.15,3.05,2.3987,33841.97,449147.466,25.9757,25.9757,2.38,32.7118,31.8983,3.7122,2.7651,2.2744,,,6529.6129,1302.8302,1302.8302,850155.5996,169628.492,152.58,101.72,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250217,128.26,128.8,125.01,127.15,126.5,0.65,0.5138,15301.72,193531.931,11.745,11.745,1.14,31.9455,31.151,3.6252,2.7004,2.2211,,,6529.6129,1302.8302,1302.8302,830240.2802,165654.8599,151.8,101.2,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250214,121.1,127.68,121.01,126.5,121.72,4.78,3.927,21184.88,266161.53,16.2607,16.2607,1.69,31.7822,30.9918,3.6067,2.6866,2.2097,,,6529.6129,1302.8302,1302.8302,825996.0319,164808.0203,146.06,97.38,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250213,124.96,125.25,121.53,121.72,125.5,-3.78,-3.012,12254.0,150701.978,9.4057,9.4057,0.97,30.5812,29.8207,3.4704,2.585,2.1263,,,6529.6129,1302.8302,1302.8302,794784.4822,158580.4919,150.6,100.4,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250212,124.89,125.55,122.93,125.5,124.98,0.52,0.4161,12735.66,158287.376,9.7754,9.7754,1.08,31.5309,30.7468,3.5782,2.6653,2.1923,,,6529.6129,1302.8302,1302.8302,819466.419,163505.1901,149.98,99.98,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250211,125.31,126.3,124.32,124.98,125.9,-0.92,-0.7307,9531.75,119301.981,7.3162,7.3162,0.76,31.4003,30.6194,3.5634,2.6543,2.1832,,,6529.6129,1302.8302,1302.8302,816071.0202,162827.7184,151.08,100.72,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250210,125.97,126.62,124.89,125.9,125.87,0.03,0.0238,11391.25,143105.376,8.7435,8.7435,0.86,31.6314,30.8448,3.5896,2.6738,2.1993,,,6529.6129,1302.8302,1302.8302,822078.2641,164026.3222,151.04,100.7,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250207,123.7,127.6,123.64,125.87,124.45,1.42,1.141,16803.26,211188.838,12.8975,12.8975,1.3,31.6239,30.8374,3.5888,2.6732,2.1987,,,6529.6129,1302.8302,1302.8302,821882.3757,163987.2373,149.34,99.56,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250206,119.36,124.6,118.67,124.45,119.8,4.65,3.8815,12999.35,159515.309,9.9778,9.9778,1.08,31.2671,30.4895,3.5483,2.643,2.1739,,,6529.6129,1302.8302,1302.8302,812610.3254,162137.2184,143.76,95.84,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250205,119.98,120.66,117.66,119.8,119.8,0.0,0.0,8468.4,100903.912,6.5,6.5,0.69,30.0989,29.3503,3.4157,2.5443,2.0927,,,6529.6129,1302.8302,1302.8302,782247.6254,156079.058,143.76,95.84,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250127,124.96,124.96,119.77,119.8,124.9,-5.1,-4.0833,12671.8,154739.911,9.7264,9.7264,1.06,30.0989,29.3503,3.4157,2.5443,2.0927,,,6529.6129,1302.8302,1302.8302,782247.6254,156079.058,149.88,99.92,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250124,122.59,126.49,122.59,124.9,121.98,2.92,2.3938,14920.93,186529.175,11.4527,11.4527,1.34,31.3802,30.5998,3.5611,2.6526,2.1818,,,6529.6129,1302.8302,1302.8302,815548.6512,162723.492,146.38,97.58,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250123,124.01,126.66,121.97,121.98,122.82,-0.84,-0.6839,15508.77,193279.116,11.9039,11.9039,1.39,30.6466,29.8844,3.4778,2.5906,2.1308,,,6529.6129,1302.8302,1302.8302,796482.1815,158919.2278,147.38,98.26,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250122,123.18,124.6,122.07,122.82,124.72,-1.9,-1.5234,8360.54,102737.802,6.4172,6.4172,0.69,30.8576,30.0902,3.5018,2.6084,2.1455,,,6529.6129,1302.8302,1302.8302,801967.0564,160013.6052,149.66,99.78,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250121,124.6,125.95,122.68,124.72,124.7,0.02,0.016,10277.62,127633.959,7.8887,7.8887,0.72,31.335,30.5557,3.556,2.6488,2.1787,,,6529.6129,1302.8302,1302.8302,814373.3209,162488.9825,149.64,99.76,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250120,122.8,125.55,122.0,124.7,121.43,3.27,2.6929,10893.62,135279.88,8.3615,8.3615,0.79,31.3299,30.5508,3.5554,2.6483,2.1783,,,6529.6129,1302.8302,1302.8302,814242.7286,162462.9259,145.72,97.14,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250117,122.5,123.8,121.2,121.43,123.65,-2.22,-1.7954,10716.0,131033.346,8.2252,8.2252,0.74,30.5084,29.7497,3.4622,2.5789,2.1212,,,6529.6129,1302.8302,1302.8302,792890.8944,158202.6712,148.38,98.92,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250116,122.79,126.91,122.42,123.65,121.92,1.73,1.419,15406.41,191466.783,11.8253,11.8253,1.03,31.0661,30.2935,3.5255,2.626,2.16,,,6529.6129,1302.8302,1302.8302,807386.6351,161094.9542,146.3,97.54,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250115,123.62,124.88,121.48,121.92,124.48,-2.56,-2.0566,13472.45,165339.798,10.3409,10.3409,0.89,30.6315,29.8697,3.4761,2.5893,2.1297,,,6529.6129,1302.8302,1302.8302,796090.4048,158841.058,149.38,99.58,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250114,115.6,125.0,114.88,124.48,115.5,8.98,7.7749,20992.46,255307.453,16.113,16.113,1.61,31.2747,30.4969,3.5491,2.6437,2.1745,,,6529.6129,1302.8302,1302.8302,812806.2138,162176.3033,138.6,92.4,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250113,113.6,116.88,112.8,115.5,115.23,0.27,0.2343,8540.2,98008.538,6.5551,6.5551,0.61,29.0185,28.2968,3.2931,2.4529,2.0176,,,6529.6129,1302.8302,1302.8302,754170.29,150476.8881,138.28,92.18,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250110,120.01,120.49,115.11,115.23,120.53,-5.3,-4.3972,13581.09,159652.095,10.4243,10.4243,0.86,28.9507,28.2307,3.2854,2.4472,2.0129,,,6529.6129,1302.8302,1302.8302,752407.2945,150125.1239,144.64,96.42,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250109,115.07,121.92,115.07,120.53,116.65,3.88,3.3262,18470.9,221474.365,14.1775,14.1775,1.03,30.2823,29.5292,3.4365,2.5598,2.1055,,,6529.6129,1302.8302,1302.8302,787014.2428,157030.124,139.98,93.32,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250108,115.0,118.49,113.7,116.65,116.18,0.47,0.4045,13883.37,161390.276,10.6563,10.6563,0.67,29.3074,28.5786,3.3259,2.4774,2.0377,,,6529.6129,1302.8302,1302.8302,761679.3448,151975.1428,139.42,92.94,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250107,113.01,116.25,113.01,116.18,113.5,2.68,2.3612,10661.98,122226.864,8.1837,8.1837,0.51,29.1894,28.4634,3.3125,2.4674,2.0295,,,6529.6129,1302.8302,1302.8302,758610.4267,151362.8126,136.2,90.8,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250106,116.5,116.5,112.88,113.5,118.51,-5.01,-4.2275,13711.1,156580.76,10.5241,10.5241,0.62,28.516,27.8069,3.2361,2.4105,1.9827,,,6529.6129,1302.8302,1302.8302,741111.0642,147871.2277,142.21,94.81,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250103,125.6,127.0,118.49,118.51,128.3,-9.79,-7.6306,22156.99,272586.302,17.0068,17.0068,0.99,29.7748,29.0343,3.3789,2.5169,2.0702,,,6529.6129,1302.8302,1302.8302,773824.4248,154398.407,153.96,102.64,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20250102,131.0,138.38,126.91,128.3,131.8,-3.5,-2.6555,28882.84,384813.948,22.1693,22.1693,1.56,32.2344,31.4328,3.658,2.7248,2.2412,,,6529.6129,1302.8302,1302.8302,837749.3351,167153.1147,158.16,105.44,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241231,125.08,133.5,123.18,131.8,125.0,6.8,5.44,28509.58,368376.001,21.8828,21.8828,1.78,33.1138,32.2903,3.7578,2.7991,2.3023,,,6529.6129,1302.8302,1302.8302,860602.9802,171713.0204,150.0,100.0,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241230,127.27,128.79,124.93,125.0,128.7,-3.7,-2.8749,11138.48,140918.063,8.5494,8.5494,0.69,31.4053,30.6243,3.5639,2.6547,2.1835,,,6529.6129,1302.8302,1302.8302,816201.6125,162853.775,154.44,102.96,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241227,130.56,134.77,128.7,128.7,131.3,-2.6,-1.9802,20514.76,270096.475,15.7463,15.7463,1.4,32.3349,31.5308,3.6694,2.7333,2.2482,,,6529.6129,1302.8302,1302.8302,840361.1802,167674.2467,157.56,105.04,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241226,124.14,132.2,123.12,131.3,124.14,7.16,5.7677,22531.53,290947.645,17.2943,17.2943,1.83,32.9881,32.1678,3.7436,2.7885,2.2936,,,6529.6129,1302.8302,1302.8302,857338.1738,171061.6053,148.97,99.31,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241225,126.36,126.36,123.52,124.14,126.99,-2.85,-2.2443,9773.74,121648.339,7.5019,7.5019,0.8,31.1893,30.4136,3.5394,2.6364,2.1685,,,6529.6129,1302.8302,1302.8302,810586.1454,161733.341,152.39,101.59,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241224,121.75,127.87,121.63,126.99,121.62,5.37,4.4154,15908.38,198995.337,12.2106,12.2106,1.33,31.9053,31.1118,3.6207,2.697,2.2183,,,6529.6129,1302.8302,1302.8302,829195.5422,165446.4071,145.94,97.3,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241223,126.18,126.8,121.61,121.62,126.08,-4.46,-3.5374,11796.93,145735.238,9.0548,9.0548,0.85,30.5561,29.7962,3.4676,2.5829,2.1245,,,6529.6129,1302.8302,1302.8302,794131.5209,158450.2089,151.3,100.86,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241220,123.0,127.38,122.55,126.08,123.56,2.52,2.0395,13387.19,167748.639,10.2755,10.2755,0.91,31.6767,30.8889,3.5947,2.6776,2.2024,,,6529.6129,1302.8302,1302.8302,823253.5944,164260.8316,148.27,98.85,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241219,121.8,125.0,121.18,123.56,123.53,0.03,0.0243,10599.5,130367.225,8.1357,8.1357,0.69,31.0435,30.2715,3.5229,2.6241,2.1584,,,6529.6129,1302.8302,1302.8302,806798.9699,160977.6995,148.24,98.82,1.0
